time,temperature_2m,relative_humidity_2m,dewpoint_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
2025-02-26 17:00:00,23.0,81.0,19.6,25.5,0.0,0.0,0.0,0.0,0.0,1017.1,1012.0,0.0,0.0,0.0,0.0,0.01,0.54,8.2,17.5,203.0,189.0,16.2,25.0,27.3,26.8,25.3,0.185,0.223,0.289,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-26 18:00:00,22.7,83.0,19.7,25.3,0.0,0.0,0.0,0.0,0.0,1017.0,1011.8,0.0,0.0,0.0,0.0,0.01,0.47,8.0,17.2,226.0,209.0,15.8,24.5,27.1,26.8,25.3,0.185,0.223,0.289,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-26 19:00:00,22.2,86.0,19.7,25.1,0.0,0.0,0.0,0.0,0.0,1016.4,1011.2,0.0,0.0,0.0,0.0,0.0,0.38,5.3,14.5,235.0,218.0,14.8,24.1,27.0,26.8,25.3,0.185,0.223,0.289,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-26 20:00:00,21.6,89.0,19.7,24.9,0.0,0.0,0.0,0.0,0.0,1015.6,1010.4,0.0,0.0,0.0,0.0,0.0,0.28,2.9,10.7,240.0,216.0,9.7,23.6,26.8,26.8,25.3,0.185,0.223,0.289,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-26 21:00:00,21.3,90.0,19.6,24.6,0.0,0.0,0.0,0.0,0.0,1014.9,1009.7,0.0,0.0,0.0,0.0,0.0,0.25,2.3,9.9,252.0,209.0,4.7,23.3,26.7,26.8,25.3,0.185,0.223,0.289,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-26 22:00:00,20.8,92.0,19.5,24.1,0.0,0.0,0.0,0.0,0.0,1014.8,1009.6,0.0,0.0,0.0,0.0,0.0,0.2,2.4,7.4,306.0,229.0,4.3,22.9,26.5,26.8,25.3,0.185,0.223,0.289,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-26 23:00:00,20.5,94.0,19.5,23.8,0.0,0.0,0.0,0.0,0.0,1014.9,1009.7,0.0,0.0,0.0,0.0,0.0,0.14,2.1,6.0,322.0,241.0,5.4,22.6,26.3,26.8,25.3,0.185,0.223,0.289,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-27 00:00:00,20.3,95.0,19.5,23.7,0.0,0.0,0.0,0.0,0.0,1015.3,1010.1,0.0,0.0,0.0,0.0,0.0,0.12,1.3,5.9,304.0,230.0,4.3,22.3,26.1,26.8,25.3,0.185,0.223,0.289,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-27 01:00:00,21.4,96.0,20.8,25.2,0.0,0.0,0.0,0.0,0.0,1016.1,1010.9,0.0,0.0,0.0,0.0,0.01,0.09,3.1,8.1,294.0,246.0,6.5,24.1,26.3,26.8,25.3,0.177,0.21,0.282,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-27 02:00:00,24.0,86.0,21.5,28.3,0.0,0.0,0.0,0.0,0.0,1016.8,1011.7,0.0,0.0,0.0,0.0,0.07,0.42,2.3,5.9,299.0,252.0,9.4,24.3,26.2,26.8,25.3,0.177,0.21,0.282,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-27 03:00:00,26.5,74.0,21.4,30.8,0.0,0.0,0.0,0.0,0.0,1017.3,1012.2,0.0,0.0,0.0,0.0,0.21,0.91,1.9,3.0,248.0,245.0,11.2,25.5,26.2,26.8,25.3,0.176,0.21,0.281,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-27 04:00:00,28.3,63.0,20.6,31.8,0.0,0.0,0.0,0.0,0.0,1017.4,1012.3,0.0,0.0,0.0,0.0,0.38,1.41,4.2,5.7,216.0,217.0,16.6,27.1,26.2,26.8,25.3,0.174,0.21,0.281,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-27 05:00:00,29.9,52.0,18.9,33.4,0.0,0.0,0.0,0.0,0.0,1017.1,1012.1,14.0,4.0,12.0,0.0,0.51,2.03,4.8,6.2,211.0,213.0,18.4,28.7,26.3,26.8,25.3,0.171,0.209,0.281,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-27 06:00:00,30.9,46.0,18.1,34.7,0.0,0.0,0.0,0.0,1.0,1016.1,1011.1,22.0,8.0,15.0,0.0,0.57,2.4,3.6,4.5,221.0,227.0,18.7,30.2,26.4,26.7,25.3,0.167,0.209,0.281,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-27 07:00:00,31.7,43.0,17.7,35.6,0.0,0.0,0.0,0.0,0.0,1014.5,1009.5,5.0,1.0,4.0,0.0,0.6,2.65,2.9,3.4,187.0,196.0,16.9,31.5,26.7,26.7,25.3,0.163,0.209,0.281,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-27 08:00:00,32.4,41.0,17.3,36.2,0.0,0.0,0.0,0.0,1.0,1013.0,1008.0,26.0,4.0,21.0,2.0,0.58,2.88,2.0,2.3,185.0,198.0,15.8,32.5,26.9,26.7,25.3,0.159,0.209,0.281,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-27 09:00:00,32.5,39.0,16.7,35.2,0.0,0.0,0.0,0.0,1.0,1011.8,1006.8,41.0,6.0,36.0,2.0,0.51,2.98,3.1,3.7,187.0,191.0,15.1,33.0,27.2,26.7,25.3,0.155,0.209,0.281,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-27 10:00:00,32.2,39.0,16.4,34.1,0.0,0.0,0.0,0.0,0.0,1011.1,1006.1,17.0,4.0,15.0,0.0,0.36,2.95,2.6,3.0,196.0,205.0,15.1,32.8,27.4,26.7,25.3,0.152,0.209,0.281,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-27 11:00:00,31.3,40.0,16.2,32.2,0.0,0.0,0.0,0.0,1.0,1011.2,1006.2,39.0,0.0,39.0,0.0,0.27,2.72,8.0,10.2,194.0,194.0,17.3,32.1,27.7,26.7,25.3,0.15,0.208,0.281,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-27 12:00:00,27.3,64.0,19.9,28.7,0.0,0.0,0.0,0.0,0.0,1012.0,1007.0,9.0,5.0,9.0,0.0,0.15,1.3,16.6,26.0,183.0,184.0,33.1,30.6,27.8,26.7,25.3,0.149,0.208,0.281,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-27 13:00:00,26.3,70.0,20.3,28.5,0.0,0.0,0.0,0.0,0.0,1013.1,1008.0,1.0,0.0,1.0,0.0,0.08,1.04,11.8,21.1,171.0,176.0,34.2,29.2,27.7,26.7,25.3,0.148,0.209,0.281,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-27 14:00:00,25.3,73.0,20.1,27.5,0.0,0.0,0.0,0.0,0.0,1014.2,1009.1,1.0,0.0,1.0,0.0,0.04,0.87,12.1,21.4,185.0,186.0,24.1,28.0,27.7,26.7,25.3,0.148,0.209,0.281,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-27 15:00:00,24.6,79.0,20.7,27.0,0.0,0.0,0.0,0.0,0.0,1014.8,1009.7,1.0,0.0,1.0,0.0,0.03,0.65,12.1,22.6,190.0,189.0,24.1,27.1,27.7,26.7,25.3,0.147,0.209,0.281,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-27 16:00:00,24.0,83.0,21.0,26.9,0.0,0.0,0.0,0.0,0.0,1015.2,1010.1,0.0,0.0,0.0,0.0,0.01,0.5,10.1,20.2,191.0,189.0,22.3,26.3,27.6,26.7,25.3,0.147,0.209,0.281,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-27 17:00:00,23.5,85.0,20.8,26.5,0.0,0.0,0.0,0.0,0.0,1015.3,1010.2,0.0,0.0,0.0,0.0,0.01,0.44,8.8,18.5,211.0,207.0,18.7,25.6,27.6,26.7,25.3,0.147,0.209,0.281,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-27 18:00:00,23.1,86.0,20.6,25.9,0.0,0.0,0.0,0.0,0.0,1014.9,1009.8,0.0,0.0,0.0,0.0,0.01,0.4,9.3,19.4,221.0,216.0,17.3,25.1,27.4,26.7,25.3,0.147,0.209,0.281,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-27 19:00:00,22.9,87.0,20.5,25.6,0.0,0.0,0.0,0.0,0.0,1014.2,1009.1,1.0,0.0,0.0,1.0,0.01,0.37,9.6,19.9,223.0,220.0,17.6,24.7,27.3,26.7,25.3,0.147,0.209,0.281,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-27 20:00:00,22.5,89.0,20.6,25.6,0.0,0.0,0.0,0.0,0.0,1013.4,1008.3,7.0,0.0,0.0,7.0,0.0,0.3,7.6,17.6,234.0,227.0,17.6,24.3,27.2,26.7,25.4,0.147,0.209,0.281,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-27 21:00:00,22.0,92.0,20.7,25.4,0.0,0.0,0.0,0.0,0.0,1013.1,1008.0,0.0,0.0,0.0,0.0,0.0,0.2,5.5,14.8,257.0,238.0,13.7,23.9,27.0,26.7,25.4,0.147,0.209,0.281,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-27 22:00:00,21.3,94.0,20.2,24.7,0.0,0.0,0.0,0.0,0.0,1012.9,1007.7,0.0,0.0,0.0,0.0,0.0,0.16,4.0,12.1,260.0,240.0,10.4,23.5,26.9,26.7,25.4,0.147,0.209,0.281,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-27 23:00:00,20.9,94.0,19.9,24.1,0.0,0.0,0.0,0.0,0.0,1013.1,1007.9,0.0,0.0,0.0,0.0,0.0,0.14,4.3,12.4,253.0,234.0,7.2,23.2,26.7,26.7,25.4,0.147,0.209,0.281,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-28 00:00:00,20.6,94.0,19.6,23.7,0.0,0.0,0.0,0.0,0.0,1013.8,1008.6,0.0,0.0,0.0,0.0,0.0,0.15,4.4,12.4,258.0,239.0,7.9,22.8,26.5,26.7,25.4,0.147,0.209,0.281,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-28 01:00:00,22.0,87.0,19.7,24.7,0.0,0.0,0.0,0.0,0.0,1014.3,1009.1,4.0,0.0,0.0,4.0,0.03,0.35,6.9,16.2,240.0,236.0,14.8,24.3,26.6,26.7,25.4,0.136,0.203,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-28 02:00:00,23.9,79.0,20.1,27.2,0.0,0.0,0.0,0.0,0.0,1015.3,1010.2,0.0,0.0,0.0,0.0,0.08,0.61,4.3,12.1,213.0,226.0,12.6,24.5,26.5,26.7,25.4,0.136,0.203,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-28 03:00:00,26.4,70.0,20.5,29.8,0.0,0.0,0.0,0.0,0.0,1016.0,1010.9,0.0,0.0,0.0,0.0,0.23,1.03,4.9,7.2,213.0,215.0,15.5,25.6,26.5,26.7,25.4,0.135,0.203,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-28 04:00:00,28.6,62.0,20.7,31.7,0.0,0.0,0.0,0.0,0.0,1016.2,1011.2,3.0,0.0,0.0,3.0,0.39,1.47,7.1,9.4,204.0,206.0,21.2,27.3,26.5,26.7,25.4,0.133,0.203,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-28 05:00:00,30.5,53.0,19.9,34.3,0.0,0.0,0.0,0.0,0.0,1016.0,1011.0,9.0,0.0,0.0,9.0,0.53,2.04,7.0,9.1,198.0,201.0,22.3,29.1,26.6,26.7,25.4,0.131,0.202,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-28 06:00:00,31.9,46.0,18.9,36.1,0.0,0.0,0.0,0.0,0.0,1015.2,1010.2,12.0,0.0,0.0,12.0,0.63,2.55,5.8,7.6,189.0,192.0,22.0,31.0,26.7,26.7,25.4,0.128,0.202,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-28 07:00:00,32.8,41.0,18.0,36.9,0.0,0.0,0.0,0.0,0.0,1013.7,1008.7,16.0,0.0,0.0,16.0,0.65,2.91,4.9,6.1,174.0,177.0,20.9,32.6,26.9,26.7,25.4,0.125,0.202,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-28 08:00:00,33.4,38.0,17.1,36.8,0.0,0.0,0.0,0.0,0.0,1012.1,1007.2,12.0,0.0,0.0,12.0,0.63,3.19,4.8,5.8,153.0,154.0,19.4,33.8,27.2,26.7,25.4,0.122,0.202,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-28 09:00:00,33.5,36.0,16.4,35.9,0.0,0.0,0.0,0.0,1.0,1010.9,1006.0,27.0,0.0,0.0,27.0,0.55,3.31,5.4,6.7,154.0,153.0,18.7,34.4,27.5,26.7,25.4,0.119,0.202,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-28 10:00:00,33.0,38.0,16.6,34.0,0.0,0.0,0.0,0.0,1.0,1010.4,1005.5,35.0,0.0,0.0,34.0,0.44,3.14,9.1,11.4,165.0,164.0,23.0,34.3,27.8,26.7,25.4,0.116,0.201,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-28 11:00:00,31.2,49.0,19.4,32.7,0.0,0.0,0.0,0.0,0.0,1010.5,1005.5,16.0,0.0,0.0,16.0,0.32,2.3,14.4,19.3,176.0,176.0,31.7,33.5,28.0,26.7,25.4,0.115,0.201,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-28 12:00:00,28.9,58.0,19.8,30.5,0.0,0.0,0.0,0.0,0.0,1011.0,1006.0,0.0,0.0,0.0,0.0,0.16,1.66,14.8,23.8,177.0,179.0,33.8,32.1,28.2,26.7,25.4,0.114,0.201,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-28 13:00:00,27.2,67.0,20.6,29.4,0.0,0.0,0.0,0.0,0.0,1012.0,1007.0,7.0,0.0,0.0,7.0,0.09,1.19,13.3,23.1,179.0,183.0,27.4,30.8,28.2,26.7,25.4,0.108,0.197,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-28 14:00:00,25.8,77.0,21.5,28.6,0.0,0.0,0.0,0.0,1.0,1013.4,1008.3,35.0,0.0,0.0,35.0,0.03,0.76,12.1,21.7,185.0,186.0,25.2,29.5,28.2,26.7,25.4,0.108,0.197,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-28 15:00:00,24.7,87.0,22.3,28.1,0.0,0.0,0.0,0.0,1.0,1014.4,1009.3,42.0,0.0,1.0,41.0,0.01,0.42,11.2,20.6,195.0,196.0,23.0,28.3,28.2,26.7,25.4,0.108,0.197,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-28 16:00:00,24.1,91.0,22.5,27.8,0.0,0.0,0.0,0.0,1.0,1014.6,1009.5,21.0,0.0,2.0,19.0,0.0,0.28,9.8,19.3,203.0,202.0,20.9,27.4,28.2,26.7,25.4,0.108,0.197,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-28 17:00:00,23.6,94.0,22.6,27.3,0.0,0.0,0.0,0.0,0.0,1014.5,1009.4,18.0,0.0,1.0,17.0,0.0,0.17,10.3,20.1,199.0,201.0,18.7,26.6,28.1,26.7,25.4,0.108,0.197,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-28 18:00:00,23.2,96.0,22.4,26.6,0.0,0.0,0.0,0.0,2.0,1013.9,1008.8,76.0,0.0,2.0,76.0,0.0,0.13,11.8,23.1,211.0,210.0,22.0,25.9,28.0,26.7,25.4,0.108,0.197,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-28 19:00:00,23.0,96.0,22.4,26.4,0.0,0.0,0.0,0.0,3.0,1013.4,1008.3,100.0,0.0,1.0,100.0,0.0,0.1,12.3,23.8,218.0,217.0,23.0,25.4,27.9,26.7,25.4,0.108,0.197,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-28 20:00:00,23.0,97.0,22.5,26.3,0.0,0.0,0.0,0.0,3.0,1012.6,1007.5,100.0,0.0,0.0,100.0,0.0,0.08,13.4,25.3,212.0,216.0,25.2,25.0,27.7,26.7,25.4,0.108,0.197,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-28 21:00:00,23.1,97.0,22.6,26.5,0.0,0.0,0.0,0.0,0.0,1012.0,1006.9,16.0,2.0,0.0,14.0,0.0,0.08,13.0,24.5,217.0,218.0,25.6,24.7,27.6,26.7,25.4,0.108,0.197,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-28 22:00:00,22.9,98.0,22.5,26.5,0.0,0.0,0.0,0.0,0.0,1011.7,1006.6,8.0,5.0,0.0,3.0,0.0,0.06,11.1,21.5,223.0,222.0,24.5,24.5,27.5,26.7,25.4,0.108,0.197,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-02-28 23:00:00,22.7,98.0,22.4,26.2,0.0,0.0,0.0,0.0,0.0,1011.7,1006.6,4.0,3.0,0.0,0.0,0.0,0.05,10.7,21.2,222.0,222.0,20.2,24.2,27.3,26.7,25.4,0.108,0.197,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-01 00:00:00,22.5,98.0,22.2,26.1,0.0,0.0,0.0,0.0,0.0,1012.3,1007.2,1.0,1.0,0.0,0.0,0.0,0.05,10.3,20.8,221.0,223.0,19.8,24.0,27.2,26.7,25.4,0.108,0.197,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-01 01:00:00,22.8,96.0,22.1,26.2,0.0,0.0,0.0,0.0,0.0,1013.1,1008.0,0.0,0.0,0.0,0.0,0.02,0.12,10.4,21.0,231.0,231.0,20.9,25.0,27.2,26.8,25.4,0.105,0.196,0.286,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-01 02:00:00,24.3,87.0,22.0,28.0,0.0,0.0,0.0,0.0,0.0,1014.0,1008.9,0.0,0.0,0.0,0.0,0.08,0.4,8.3,20.1,231.0,231.0,19.1,25.1,27.1,26.8,25.4,0.105,0.196,0.286,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-01 03:00:00,26.9,71.0,21.2,30.0,0.0,0.0,0.0,0.0,0.0,1014.4,1009.3,0.0,0.0,0.0,0.0,0.24,1.02,9.0,13.1,224.0,226.0,22.7,26.2,27.0,26.8,25.4,0.104,0.196,0.286,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-01 04:00:00,29.6,53.0,19.1,31.7,0.0,0.0,0.0,0.0,0.0,1014.7,1009.7,0.0,0.0,0.0,0.0,0.42,1.93,8.8,12.0,221.0,221.0,23.8,28.1,27.0,26.7,25.4,0.104,0.196,0.286,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-01 05:00:00,31.8,40.0,16.7,33.7,0.0,0.0,0.0,0.0,0.0,1014.2,1009.2,0.0,0.0,0.0,0.0,0.58,2.8,9.6,12.9,214.0,216.0,26.3,30.2,27.1,26.7,25.4,0.102,0.196,0.286,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-01 06:00:00,33.3,35.0,15.7,35.5,0.0,0.0,0.0,0.0,0.0,1012.8,1007.8,0.0,0.0,0.0,0.0,0.67,3.32,9.3,12.1,207.0,208.0,26.6,32.3,27.3,26.7,25.4,0.101,0.196,0.286,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-01 07:00:00,34.4,31.0,14.9,36.6,0.0,0.0,0.0,0.0,0.0,1011.3,1006.4,0.0,0.0,0.0,0.0,0.72,3.75,9.2,12.0,201.0,202.0,26.3,34.2,27.5,26.7,25.4,0.099,0.195,0.286,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-01 08:00:00,35.0,28.0,13.9,36.2,0.0,0.0,0.0,0.0,0.0,1009.9,1005.0,0.0,0.0,0.0,0.0,0.71,4.02,10.9,14.1,196.0,199.0,28.4,35.6,27.8,26.7,25.4,0.098,0.195,0.286,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-01 09:00:00,34.6,29.0,14.1,35.0,0.0,0.0,0.0,0.0,0.0,1008.7,1003.8,0.0,0.0,0.0,0.0,0.64,3.9,13.0,16.9,194.0,196.0,31.7,36.3,28.1,26.8,25.4,0.097,0.195,0.286,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-01 10:00:00,33.5,33.0,14.9,32.8,0.0,0.0,0.0,0.0,0.0,1008.3,1003.4,0.0,0.0,0.0,0.0,0.53,3.47,15.9,21.3,195.0,198.0,36.4,36.2,28.4,26.8,25.4,0.096,0.195,0.286,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-01 11:00:00,31.8,39.0,16.1,31.6,0.0,0.0,0.0,0.0,0.0,1008.7,1003.7,2.0,0.0,2.0,0.0,0.36,2.86,15.9,22.1,195.0,198.0,37.1,35.3,28.7,26.8,25.4,0.096,0.195,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-01 12:00:00,29.6,46.0,16.7,30.0,0.0,0.0,0.0,0.0,1.0,1009.2,1004.2,26.0,0.0,4.0,23.0,0.19,2.24,13.1,21.9,182.0,186.0,34.6,33.7,28.9,26.8,25.4,0.095,0.195,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-01 13:00:00,27.4,50.0,15.9,27.6,0.0,0.0,0.0,0.0,0.0,1010.3,1005.3,2.0,0.0,2.0,0.0,0.13,1.83,12.4,22.8,193.0,197.0,24.8,31.9,28.8,26.8,25.4,0.092,0.195,0.286,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-01 14:00:00,25.7,62.0,18.0,26.7,0.0,0.0,0.0,0.0,0.0,1011.1,1006.0,0.0,0.0,0.0,0.0,0.07,1.24,13.1,24.8,193.0,199.0,24.1,30.3,28.9,26.8,25.4,0.092,0.195,0.286,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-01 15:00:00,24.8,70.0,18.9,26.2,0.0,0.0,0.0,0.0,0.0,1011.7,1006.6,0.0,0.0,0.0,0.0,0.05,0.95,12.8,24.8,194.0,198.0,24.1,29.0,28.9,26.8,25.4,0.092,0.195,0.286,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-01 16:00:00,23.9,77.0,19.6,25.8,0.0,0.0,0.0,0.0,0.0,1012.0,1006.9,0.0,0.0,0.0,0.0,0.03,0.68,12.1,23.7,200.0,201.0,23.4,27.9,28.8,26.8,25.4,0.092,0.195,0.286,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-01 17:00:00,23.3,84.0,20.5,25.6,0.0,0.0,0.0,0.0,0.0,1012.0,1006.9,0.0,0.0,0.0,0.0,0.02,0.45,12.3,24.5,214.0,212.0,22.7,27.0,28.7,26.8,25.4,0.092,0.195,0.286,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-01 18:00:00,22.9,90.0,21.2,25.7,0.0,0.0,0.0,0.0,0.0,1011.2,1006.1,0.0,0.0,0.0,0.0,0.0,0.28,11.6,23.3,213.0,214.0,22.7,26.2,28.6,26.8,25.4,0.093,0.195,0.286,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-01 19:00:00,22.8,92.0,21.5,25.7,0.0,0.0,0.0,0.0,0.0,1010.3,1005.2,0.0,0.0,0.0,0.0,0.0,0.21,11.5,23.3,203.0,207.0,21.6,25.6,28.5,26.8,25.4,0.093,0.195,0.286,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-01 20:00:00,22.4,94.0,21.4,25.5,0.0,0.0,0.0,0.0,0.0,1009.7,1004.6,0.0,0.0,0.0,0.0,0.0,0.15,9.9,20.6,224.0,218.0,21.2,25.0,28.3,26.8,25.4,0.093,0.195,0.286,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-01 21:00:00,22.3,95.0,21.4,25.2,0.0,0.0,0.0,0.0,0.0,1009.2,1004.1,0.0,0.0,0.0,0.0,0.0,0.14,11.6,23.3,223.0,226.0,21.2,24.6,28.1,26.8,25.4,0.093,0.195,0.286,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-01 22:00:00,22.1,96.0,21.4,25.0,0.0,0.0,0.0,0.0,0.0,1008.7,1003.6,0.0,0.0,0.0,0.0,0.0,0.11,11.5,23.5,219.0,221.0,22.0,24.2,28.0,26.8,25.4,0.093,0.195,0.286,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-01 23:00:00,22.2,96.0,21.6,25.2,0.0,0.0,0.0,0.0,0.0,1008.8,1003.7,0.0,0.0,0.0,0.0,0.0,0.1,11.1,23.1,217.0,216.0,22.0,23.9,27.8,26.8,25.4,0.093,0.196,0.286,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-02 00:00:00,22.2,97.0,21.7,25.6,0.0,0.0,0.0,0.0,0.0,1009.2,1004.1,0.0,0.0,0.0,0.0,0.0,0.08,9.5,20.6,217.0,216.0,20.2,23.7,27.6,26.8,25.4,0.093,0.196,0.286,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-02 01:00:00,22.9,95.0,22.0,26.1,0.0,0.0,0.0,0.0,0.0,1009.7,1004.6,0.0,0.0,0.0,0.0,0.02,0.15,11.6,23.4,222.0,220.0,22.7,25.0,27.6,26.8,25.4,0.088,0.192,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-02 02:00:00,24.6,85.0,22.0,28.0,0.0,0.0,0.0,0.0,0.0,1010.2,1005.1,0.0,0.0,0.0,0.0,0.09,0.46,10.7,24.5,213.0,218.0,22.3,25.2,27.4,26.8,25.4,0.088,0.192,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-02 03:00:00,27.4,71.0,21.8,30.7,0.0,0.0,0.0,0.0,0.0,1010.9,1005.9,0.0,0.0,0.0,0.0,0.25,1.05,10.4,15.6,214.0,215.0,25.6,26.5,27.4,26.8,25.4,0.088,0.192,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-02 04:00:00,30.5,55.0,20.4,33.5,0.0,0.0,0.0,0.0,0.0,1011.5,1006.5,0.0,0.0,0.0,0.0,0.42,1.96,7.0,9.7,252.0,252.0,25.2,28.7,27.4,26.8,25.4,0.088,0.192,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
2025-03-02 05:00:00,32.8,42.0,18.1,35.9,0.0,0.0,0.0,0.0,3.0,1011.3,1006.3,96.0,0.0,0.0,96.0,0.57,2.91,6.5,8.5,264.0,264.0,21.6,31.4,27.5,26.8,25.4,0.088,0.192,0.285,0.326,20.281195,85.843376,44.0,0,GMT,GMT
